"Four Knights Game, Spanish Variation, Symmetrical Variation","C49","1.e4 e5 2.Nf3 Nc6 3.Nc3 Nf6 4.Bb5 Bb4 5.O-O O-O 6.d3 d6"
"Four Knights Game, Spanish Variation, Classical Variation","C48","1.e4 e5 2.Nf3 Nc6 3.Nc3 Nf6 4.Bb5 Bc5"
"Sicilian Defense, Smith-Morra Gambit, Accepted, Scheveningen Formation","B21","1.e4 c5 2.d4 cxd4 3.c3 dxc3 4.Nxc3 Nc6 5.Nf3 d6 6.Bc4 e6"
"Spanish Game, Berlin Defense, l'Hermet Variation","C67","1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Nxe4 5.d4 Nd6"
"Queen's Gambit Declined, Tartakower Defense, Makogonov Exchange Variation","D59","1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 h6 7.Bh4 b6 8.cxd5 Nxd5"
"Sicilian Defense, Lasker-Pelikan Variation, Bird Variation","B33","1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e5 6.Ndb5 d6 7.Bg5 a6 8.Na3 Be6"
"English Opening, King's English Variation, Four Knights Variation, Flexible Line","A28","1.c4 e5 2.Nc3 Nc6 3.Nf3 Nf6 4.d3"
"Sicilian Defense, Dragon Variation, Yugoslav Attack, Belezky Line","B76","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.f3 Nc6"
"Benoni Defense, Benoni-Indian Defense","A43","1.d4 c5 2.d5 Nf6"
"English Opening, Golombek Defense","A16","1.c4 Nf6 2.Nc3 d5"
"Sicilian Defense, Dragon Variation, Classical Variation","B72","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be2 Bg7 7.Be3"
"Sicilian Defense, Sozin Attack, General Variation","B86","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Bc4"
"Center Game, Paulsen Attack Variation","C22","1.e4 e5 2.d4 exd4 3.Qxd4 Nc6 4.Qe3"
"Sicilian Defense, Najdorf Variation, Opocensky Variation, Modern Line","B92","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Be2 e5 7.Nb3 Be7 8.O-O Be6"
"French Defense, Winawer Variation, Winckelmann-Riemer Gambit","C15","1.e4 e6 2.d4 d5 3.Nc3 Bb4 4.a3"
"Queen's Gambit Accepted, Classical Defense, Steinitz Variation, Development Variation","D26","1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 e6 5.Bxc4 c5 6.O-O Nc6"
"Alekhine Defense, Four Pawns Attack, Main Line","B03","1.e4 Nf6 2.e5 Nd5 3.d4 d6 4.c4 Nb6 5.f4 dxe5 6.fxe5 Nc6 7.Be3"
"Vienna Game, Paulsen Variation","C25","1.e4 e5 2.Nc3 Nc6 3.g3"
"Russian Game, French Attack","C42","1.e4 e5 2.Nf3 Nf6 3.Nxe5 d6 4.Nf3 Nxe4 5.d3"
"Queen's Indian Defense, Kasparov-Petrosian Variation, Marco Defense","E12","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.Nc3 Bb7 5.a3 Be7"
"Neo-Gruenfeld Defense, Misc. with 5.Nf3","D73","1.d4 Nf6 2.c4 g6 3.g3 d5 4.Bg2 Bg7 5.Nf3"
"Slav Defense, Czech Variation, Bled Attack","D17","1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.a4 Bf5 6.Nh4"
"Spanish Game, Exchange Variation, King's Bishop Variation","C68","1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Bxc6 dxc6 5.O-O Bd6"
"Sicilian Defense, Kupreichik Variation","B56","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Bd7"
"Nimzo-Indian Defense, Normal Variation, Bernstein Defense","E59","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 O-O 5.Nf3 d5 6.Bd3 c5 7.O-O Nc6 8.a3 Bxc3 9.bxc3 dxc4 10.Bxc4"
"Old Indian Defense, Ukrainian Variation","A54","1.d4 Nf6 2.c4 d6 3.Nc3 e5"
"French Defense, General","C00","1.e4 e6"
"Sicilian Defense, Najdorf Variation, Freak Attack","B90","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Rg1"
"Semi-Slav Defense, Noteboom Variation, Abrahams Variation","D31","1.d4 d5 2.c4 e6 3.Nc3 c6 4.Nf3 dxc4 5.a4 Bb4 6.e3 b5 7.Bd2 a5 8.axb5 Bxc3 9.Bxc3 cxb5 10.b3 Bb7"
"Pirc Defense, Austrian Attack","B09","1.e4 d6 2.d4 Nf6 3.Nc3 g6 4.f4"
"Queen's Gambit Declined, Orthodox Defense, Botvinnik Variation","D60","1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Bd3"
"Queen's Indian Defense, Kasparov-Petrosian Variation, Classical Variation","E12","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.Nc3 Bb7 5.a3 d5 6.cxd5 exd5"
"Slav Defense, Soultanbeieff Variation","D16","1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.a4 e6"
"Queen's Indian Defense, Yates Variation","E16","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Bb4+ 6.Bd2 a5"
"Reti Opening, Reti Gambit","A09","1.Nf3 d5 2.c4 dxc4"
"Sicilian Defense, Najdorf Variation, Poisoned Pawn, Accepted","B97","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Bg5 e6 7.f4 Qb6 8.Qd2 Qxb2 9.Rb1 Qa3"
"Sicilian Defense, Scheveningen Variation, Fianchetto Variation","B80","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.g3"
"Semi-Slav Defense, Marshall Gambit, Main Line","D31","1.d4 d5 2.c4 e6 3.Nc3 c6 4.e4 dxe4 5.Nxe4 Bb4+ 6.Bd2"
"Saragossa Opening, General","A00","1.c3"
"Philidor Defense, Hanham Variation","C41","1.e4 e5 2.Nf3 d6 3.d4 Nd7"
"Italian Game, Classical Variation, General","C53","1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3"
"Queen's Gambit Refused, Baltic Defense","D02","1.d4 d5 2.c4 Bf5"
"Trompowsky Attack, Edge Variation","A45","1.d4 Nf6 2.Bg5 Ne4 3.Bh4"
"Queen's Gambit Accepted, Alekhine Defense","D22","1.d4 d5 2.c4 dxc4 3.Nf3 a6"
"Tarrasch Defense, Classical Variation, Advance Variation","D34","1.d4 d5 2.c4 e6 3.Nc3 c5 4.cxd5 exd5 5.Nf3 Nc6 6.g3 Nf6 7.Bg2 Be7 8.O-O O-O 9.Bg5 c4"
"Sicilian Defense, Scheveningen Variation, Classical Variation","B84","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Be2 a6 7.O-O Qc7"
"King's Indian Defense, Petrosian Variation","E92","1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 O-O 6.Be2 e5 7.d5"
"French Defense, Advance Variation, Nimzowitsch System","C02","1.e4 e6 2.d4 d5 3.e5 c5 4.Nf3"
"Sicilian Defense, Najdorf Variation","B98","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Bg5 e6 7.f4 Be7"
"Nimzo-Indian Defense, Normal Variation, Bronstein (Byrne) Variation","E45","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 b6 5.Ne2 Ba6"
"Scotch Game, General","C44","1.e4 e5 2.Nf3 Nc6 3.d4"
"Queen's Gambit Declined, Harrwitz Attack, Orthodox Defense","D37","1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 Be7 5.Bf4 O-O 6.e3 c6"
"Gruenfeld Defense, Russian Variation, Hungarian Variation","D97","1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.Qb3 dxc4 6.Qxc4 O-O 7.e4 a6"
"Nimzo-Indian Defense, Classical Variation, Noa Variation","E36","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qc2 d5 5.a3"
"Russian Game, Classical Attack, Chigorin Variation, Main Line","C42","1.e4 e5 2.Nf3 Nf6 3.Nxe5 d6 4.Nf3 Nxe4 5.d4 d5 6.Bd3 Be7 7.O-O Nc6 8.c4 Nb4 9.Be2"
"Alekhine Defense, Modern Variation, Larsen Variation","B04","1.e4 Nf6 2.e5 Nd5 3.d4 d6 4.Nf3 dxe5"
"Spanish Game, Closed Variations, Closed Defense","C96","1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 O-O 8.c3 d6 9.h3 Na5 10.Bc2 c5"
"Spanish Game, Marshall Attack, Modern Main Line","C89","1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 O-O 8.c3 d5 9.exd5 Nxd5 10.Nxe5 Nxe5 11.Rxe5 c6 12.d4 Bd6 13.Re1 Qh4 14.g3 Qh3"
"Polish Defense, General","A40","1.d4 b5"
"Queen's Gambit Declined, Modern, Knight Defense","D51","1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Nbd7"
"Semi-Slav Defense, Meran Variation","D48","1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Bd3 dxc4 7.Bxc4 b5 8.Bd3 a6"
"King's Indian Defense, Fianchetto Variation, Yugoslav Variation","E65","1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.Nf3 d6 5.g3 O-O 6.Bg2 c5 7.O-O"
"Budapest Defense, Fajarowicz Variation","A51","1.d4 Nf6 2.c4 e5 3.dxe5 Ne4"
"Catalan Opening, Open Defense, Modern Sharp Variation","E04","1.d4 Nf6 2.c4 e6 3.g3 d5 4.Bg2 dxc4 5.Nf3 Nc6 6.Qa4 Bb4+"
"Alekhine Defense, Normal Variation","B02","1.e4 Nf6 2.e5 Nd5"
"Sicilian Defense, Kveinis Variation","B40","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Qb6"
"Queen's Indian Defense, Classical Variation","E17","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Be7 6.O-O"
"French Defense, Advance Variation","C02","1.e4 e6 2.d4 d5 3.e5 c5 4.c3 Nc6"
"Sicilian Defense, Scheveningen Variation, Delayed Keres Attack","B81","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Be3 a6 7.g4"
"Benoni Defense, Four Pawns Attack, Main Line","A69","1.d4 Nf6 2.c4 c5 3.d5 e6 4.Nc3 exd5 5.cxd5 d6 6.e4 g6 7.f4 Bg7 8.Nf3 O-O 9.Be2 Re8"
"Russian Game, Modern Attack","C43","1.e4 e5 2.Nf3 Nf6 3.d4"
"Nimzo-Indian Defense, Normal Variation, Schlechter Defense","E52","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 O-O 5.Nf3 d5 6.Bd3 b6"
"King's Indian Defense, Averbakh Variation, Geller Defense","E73","1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Be2 O-O 6.Bg5 Nbd7"
"Queen's Gambit Declined, Normal Defense","D35","1.d4 d5 2.c4 e6 3.Nc3 Nf6"
"French Defense, Queen's Knight","C00","1.e4 e6 2.Nc3"
"Sicilian Defense, Dragon Variation, Yugoslav Attack, Early deviations","B75","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.f3"
"Gruenfeld Defense, Three Knights Variation, Burille Variation, Reversed Tarrasch","D94","1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.e3 c5 6.Be2 cxd4 7.exd4 Nc6 8.O-O O-O"
"Scandinavian Defense, Lasker Variation","B01","1.e4 d5 2.exd5 Qxd5 3.Nc3 Qa5 4.d4 Nf6 5.Nf3 Bg4 6.h3"
"Sicilian Defense, O'Kelly Variation, Maroczy Bind, Paulsen Line","B28","1.e4 c5 2.Nf3 a6 3.c4 e6"
"King's Indian Attack, Pachman System","A07","1.Nf3 d5 2.g3 g6 3.Bg2 Bg7 4.O-O e5 5.d3 Ne7"
"Alekhine Defense, Four Pawns Attack","B03","1.e4 Nf6 2.e5 Nd5 3.d4 d6 4.c4 Nb6 5.f4"
"English Opening, Symmetrical Variation, Two Knights Variation","A35","1.c4 c5 2.Nc3 Nc6"
"Sicilian Defense, Scheveningen Variation, Matanovic Attack","B82","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.f4"
"Italian Game, Two Knights Defense, Polerio Defense, Suhle Defense","C59","1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.Ng5 d5 5.exd5 Na5 6.Bb5+ c6 7.dxc6 bxc6 8.Be2 h6"
"English Opening, King's English Variation, General Variation","A21","1.c4 e5 2.Nc3 d6 3.Nf3"
"Sicilian Defense, Modern Variations, Main Line","B57","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6"
"Spanish Game, Morphy Defense, Modern Steinitz Defense","C75","1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 d6 5.c3 Bd7"
"Slav Defense, Czech Variation, Wiesbaden Variation","D17","1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.a4 Bf5 6.Ne5 e6"
"Spanish Game, Berlin Defense, Beverwijk Variation","C65","1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Bc5"
"Sicilian Defense, Kan Variation","B41","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6"
"Caro-Kann Defense, Forgacs Variation","B15","1.e4 c6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Nf6 5.Nxf6+ exf6 6.Bc4"
"Spanish Game, Schliemann Defense, Tartakower Variation","C63","1.e4 e5 2.Nf3 Nc6 3.Bb5 f5 4.Nc3 fxe4 5.Nxe4 Nf6"
"Spanish Game, Closed Variations, Worrall Attack, Caslting line","C86","1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Qe2 b5 7.Bb3 O-O"
"Nimzowitsch Defense, General","B00","1.e4 Nc6"
"Sicilian Defense, Dragon Variation, Classical Variation, Normal Line","B74","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be2 Bg7 7.Be3 Nc6 8.O-O O-O 9.Nb3"
"Spanish Game, Closed Variations, Keres Defense","C92","1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 O-O 8.c3 d6 9.h3 Nd7"
"Queen's Gambit Accepted, Showalter Variation","D24","1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.Nc3"
"Tarrasch Defense, Classical Variation, Main Line","D34","1.d4 d5 2.c4 e6 3.Nc3 c5 4.cxd5 exd5 5.Nf3 Nc6 6.g3 Nf6 7.Bg2 Be7 8.O-O O-O 9.Bg5 cxd4 10.Nxd4 h6 11.Be3 Re8"
"Sicilian Defense, Dragon Variation, Modern  Bc4 Variation","B35","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 g6 5.Nc3 Bg7 6.Be3 Nf6 7.Bc4 Nc6"
"English Opening, King's English Variation, Four Knights Variation, Korchnoi Line","A28","1.c4 e5 2.Nc3 Nc6 3.Nf3 Nf6 4.a3"
"Queen's Gambit Declined, Orthodox Defense, General","D60","1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7"
"English Opening, Symmetrical Variation, Anti-Benoni Variation, Spielmann Defense","A32","1.c4 c5 2.Nf3 Nf6 3.d4 cxd4 4.Nxd4 e6"
"Four Knights Game, Italian Variation","C50","1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.Nc3 Nf6"
"Indian Game, Budapest Defense","A51","1.d4 Nf6 2.c4 e5"
"Rat Defense, Accelerated Gurgenidze","B07","1.e4 g6 2.d4 d6 3.Nc3 c6"
"King's Indian Defense, Accelerated Averbakh Variation","E70","1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Bg5"
"Reti Opening, Anglo-Slav Variation, Bogoljubow Variation, Stonewall Line","A12","1.Nf3 d5 2.c4 c6 3.b3 Nf6 4.Bb2 e6 5.g3 Be7 6.Bg2 O-O 7.O-O"
"Pirc Defense, Classical Variation, Quiet System, Chigorin Line","B08","1.e4 d6 2.d4 Nf6 3.Nc3 g6 4.Nf3 Bg7 5.Be2 O-O 6.O-O Nc6"
"Pirc Defense, Kholmov System","B07","1.e4 d6 2.d4 Nf6 3.Nc3 g6 4.Bc4"
"Queen's Gambit Accepted, Normal Variation","D25","1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3"
"Pirc Defense, Austrian Attack","B09","1.e4 d6 2.d4 Nf6 3.Nc3 g6 4.f4 Bg7 5.Nf3 O-O"
"Italian Game, Deutz Gambit","C55","1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.O-O Nf6 5.d4"
"Spanish Game, Berlin Defense, Improved Steinitz Defense","C66","1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O d6"
"Queen's Gambit Refused, Baltic Defense, Pseudo-Slav","D02","1.d4 d5 2.c4 Bf5 3.Nc3 e6 4.Nf3 c6"
"Zukertort Opening, Old Indian Attack","A06","1.Nf3 d5 2.d3"
"Italian Game, Giuoco Pianissimo, Canal Variation","C50","1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.d3 Nf6 5.Nc3 d6 6.Bg5"
"Bishop's Opening, General","C23","1.e4 e5 2.Bc4"
"Caro-Kann Defense, Advance Variation, Bayonet Attack","B12","1.e4 c6 2.d4 d5 3.e5 Bf5 4.g4"
"Dutch Defense, Classical Variation, Huisl Variation","A96","1.d4 f5 2.c4 Nf6 3.g3 e6 4.Bg2 Be7 5.Nf3 O-O 6.O-O d6 7.Nc3 Ne4"
"Kadas Opening, General","A00","1.h4"
"Vienna Game, General","C27","1.e4 e5 2.Nc3"
"French Defense, MacCutcheon Variation, Lasker Variation","C12","1.e4 e6 2.d4 d5 3.Nc3 Nf6 4.Bg5 Bb4 5.e5 h6 6.Bd2 Bxc3 7.bxc3 Ne4 8.Qg4 g6"
"Caro-Kann Defense, Two Knights Attack, Mindeno Variation","B11","1.e4 c6 2.Nc3 d5 3.Nf3 Bg4"
"Sicilian Defense, Dragon Variation, Classical Variation","B73","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be2 Bg7 7.Be3 Nc6 8.O-O"
"Spanish Game, Morphy Defense, Modern Steinitz Defense, Fianchetto Variation","C76","1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 d6 5.c3 Bd7 6.d4 g6"
"Spanish Game, Open Variations, Open Variation","C80","1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Nxe4"
"Grob Opening, General","A00","1.g4"
"Sicilian Defense, O'Kelly Variation, Yerevan System","B28","1.e4 c5 2.Nf3 a6 3.Nc3"
"Caro-Kann Defense, Accelerated Panov Attack","B10","1.e4 c6 2.c4 d5"
"Sicilian Defense, Dragon Variation, Classical Variation, Battery Variation","B73","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be2 Bg7 7.Be3 Nc6 8.O-O O-O 9.Qd2"
"Sicilian Defense, Dragon Variation, Levenfish Variation","B71","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.f4"
"Queen's Gambit Accepted, Furman Variation","D27","1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 e6 5.Bxc4 c5 6.O-O a6 7.dxc5 Bxc5"
"Modern Defense, Gurgenidze Defense","B06","1.e4 g6 2.d4 Bg7 3.Nc3 c6 4.f4 d5 5.e5 h5"
"Spanish Game, Classical Variation, Central Variation","C64","1.e4 e5 2.Nf3 Nc6 3.Bb5 Bc5 4.c3"
"Sicilian Defense, Richter-Rauzer Variation, Neo-Modern Variation","B68","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 a6 8.O-O-O Bd7 9.f4 Be7"
"Spanish Game, Schliemann Defense, Dyckhoff Variation","C63","1.e4 e5 2.Nf3 Nc6 3.Bb5 f5 4.Nc3"
"Caro-Kann Defense, Two Knights Attack, Mindeno Variation, Retreat Line","B11","1.e4 c6 2.Nc3 d5 3.Nf3 Bg4 4.h3 Bh5"
"Spanish Game, Closed Variations, Averbakh Variation","C87","1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 d6"
"Spanish Game, Open Variations, Main Lines","C80","1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Nxe4 6.d4 b5 7.Bb3 d5 8.dxe5 Be6"
"Alekhine Defense, Maroczy Variation","B02","1.e4 Nf6 2.d3"
"English Opening, King's English Variation, Four Knights Variation, General","A28","1.c4 e5 2.Nc3 Nc6 3.Nf3 Nf6"
"Lion Defense, Anti-Philidor, Lion's Cave","B07","1.e4 d6 2.d4 Nf6 3.Nc3 Nbd7 4.f4 e5"
"King's Indian Defense, Fianchetto Variation, Debrecen Defense","E67","1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.Nf3 d6 5.g3 O-O 6.Bg2 Nbd7"
"Sicilian Defense, Kan Variation, Swiss Cheese Variation","B42","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6 5.Bd3 g6"
"Nimzo-Indian Defense, Saemisch Variation, Keres Variation","E25","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.a3 Bxc3+ 5.bxc3 c5 6.f3 d5 7.cxd5 Nxd5 8.dxc5"
"Slav Defense, Alekhine Variation","D15","1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.e3"
"Sicilian Defense, Richter-Rauzer Variation, Modern Variation","B60","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 Bd7"
"Nimzo-Indian Defense, Normal Variation, Ragozin Variation","E51","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 O-O 5.Nf3 d5"
"Queen's Indian Defense, Fianchetto Traditional","E15","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7"
"English Opening, King's English Variation, Four Knights Variation, Quiet Line","A28","1.c4 e5 2.Nc3 Nc6 3.Nf3 Nf6 4.e3 Bb4 5.Qc2 Bxc3"
"King's Indian Defense, Saemisch Variation, Closed Variation, 7c6","E88","1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.f3 O-O 6.Be3 e5 7.d5 c6"
"English Opening, Anglo-Indian Defense, Anglo-Grünfeld Variation","A16","1.c4 Nf6 2.Nc3 d5 3.cxd5 Nxd5 4.g3 g6 5.Bg2 Nxc3"
"English Opening, King's English Variation, Hungarian Attack","A25","1.c4 e5 2.Nc3 Nc6 3.g3 g6 4.Bg2 Bg7 5.Rb1"
"Queen's Gambit Declined, Neo-Orthodox Variation, Main Line","D55","1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 h6 7.Bh4"
"Nimzo-Indian Defense, Classical Variation, Noa Variation, Modern Line","E35","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qc2 d5 5.cxd5 Qxd5"
"Semi-Slav Defense, Quiet Variation","D30","1.d4 d5 2.c4 e6 3.Nf3 Nf6 4.e3 c6 5.Nbd2"
"Queen's Indian Defense, Riumin Variation","E16","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Bb4+ 6.Bd2 Be7"
"Sicilian Defense, Smith-Morra Gambit, Accepted, Paulsen Formation","B21","1.e4 c5 2.d4 cxd4 3.c3 dxc3 4.Nxc3 Nc6 5.Nf3 e6 6.Bc4 a6"
"Queen's Indian Defense, Kasparov-Petrosian Variation, Petrosian Attack","E12","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.Nc3 Bb7 5.a3 d5 6.cxd5 Nxd5 7.e3"
"French Defense, Tarrasch Variation, Guimard Defense","C03","1.e4 e6 2.d4 d5 3.Nd2 Nc6"
"French Defense, Winawer Variation, Advance Variation","C19","1.e4 e6 2.d4 d5 3.Nc3 Bb4 4.e5 c5 5.a3 Bxc3+ 6.bxc3 Ne7 7.a4"
"Neo-Gruenfeld Defense, Exchange Variation with 6.e4","D72","1.d4 Nf6 2.c4 g6 3.g3 d5 4.Bg2 Bg7 5.cxd5 Nxd5 6.e4 Nb6 7.Ne2"
"English Opening, Anglo-Indian Defense, Romanishin Gambit","A13","1.c4 Nf6 2.Nf3 e6 3.g3 a6 4.Bg2 b5"
"Spanish Game, Closed Variations, Smyslov Defense","C93","1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 O-O 8.c3 d6 9.h3 h6"
"Caro-Kann Defense, Standard, Unorthodox Replies","B15","1.e4 c6 2.d4 d5 3.Nc3"
"Gruenfeld Defense, Russian Variation","D96","1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.Qb3"
"Nimzo-Indian Defense, Huebner Variation, Main Line","E41","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 c5 5.Bd3 Nc6 6.Nf3 Bxc3+ 7.bxc3 d6"
"Blumenfeld Countergambit, Dus-Chotimursky Variation","E10","1.d4 Nf6 2.c4 e6 3.Nf3 c5 4.d5 b5 5.Bg5"
"Queen's Gambit Declined, Harrwitz Attack, Two Knights Defense, Blockade Line","D37","1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 Be7 5.Bf4 O-O 6.e3 Nbd7 7.c5"
"Tarrasch Defense, Prague Variation","D33","1.d4 d5 2.c4 e6 3.Nc3 c5 4.cxd5 exd5 5.Nf3 Nc6 6.g3 Nf6"
"Sicilian Defense, Dragon Variation, Classical Variation","B73","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be2 Bg7 7.Be3 Nc6"
"King's Gambit, Declined, Classical Variation","C30","1.e4 e5 2.f4 Bc5"
"Queen's Gambit Refused, Albin Countergambit","D08","1.d4 d5 2.c4 e5"
"French Defense, La Bourdonnais Variation","C00","1.e4 e6 2.f4"
"Scandinavian Defense, Schiller-Pytel Variation","B01","1.e4 d5 2.exd5 Qxd5 3.Nc3 Qd6 4.d4 c6"
"Sicilian Defense, Paulsen-Basman Defense","B40","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Bc5"
